,index,_id,lieu_id,user,section,created_at,updatedAt,__v,new,old,userDatas,automation,noChanges,isCampaign,orgaId,orgaName,role,status,territoire
5584,66100,60f57daf3f1c7e69b6f33dbc,6017,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:27:11.911,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5585,66102,60f57dc93f1c7e69b6f33dbe,6000,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:27:37.269,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5586,66103,60f57dee3f1c7e69b6f33dbf,3691,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:28:14.325,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5587,66111,60f57e0c3f1c7e69b6f33dc7,6479,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:28:44.940,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5588,66112,60f57e113f1c7e69b6f33dc8,8889,60bf244ddcc0491fd973cca8,tempMessage,2021-07-19,2021-07-19 13:28:49.166,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,44
5589,66114,60f57e173f1c7e69b6f33dcb,6467,6087c7a594cb591db1e63c97,tempMessage,2021-07-19,2021-07-19 13:28:55.126,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,33
5590,66121,60f57ec93f1c7e69b6f33dd4,6012,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:31:53.332,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5591,66125,60f57eef3f1c7e69b6f33ddd,6562,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:32:31.629,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5592,66130,60f57f3a3f1c7e69b6f33de9,3753,6046995de9243a2744643852,tempMessage,2021-07-19,2021-07-19 13:33:46.499,0,"{'actif': True, 'dateDebut': datetime.datetime(2020, 12, 19, 0, 0), 'dateFin': datetime.datetime(2021, 9, 30, 0, 0), 'description': ""Pour l'ensemble des activités, prendre RDV au préalable par téléphone. L'association ne propose pas de cours de français jusqu'au mois de septembre 2021."", 'name': 'COVID-19'}","{'actif': True, 'dateDebut': datetime.datetime(2020, 12, 19, 0, 0), 'dateFin': datetime.datetime(2021, 9, 30, 0, 0), 'description': ""Pour l'ensemble des activités, prendre RDV au préalable par téléphone. L'association ne propose pas de cours de français jusqu'au mois de septembre 2021."", 'name': 'COVID-19'}","{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,False,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
5593,66132,60f57f5b3f1c7e69b6f33ded,6585,60474987e9243a2744643886,place,2021-07-19,2021-07-19 13:34:19.999,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,44
5594,66133,60f57f5d3f1c7e69b6f33dee,6592,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:34:21.906,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5595,66139,60f57f803f1c7e69b6f33dfa,4515,60ddb60e6f36bf0c4a8b30b6,tempMessage,2021-07-19,2021-07-19 13:34:56.938,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,95
5596,66140,60f57f9c3f1c7e69b6f33dfd,10042,60bf244ddcc0491fd973cca8,place,2021-07-19,2021-07-19 13:35:24.309,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,44
5597,66154,60f5807e3f1c7e69b6f33e1b,6776,5ffecce91108a407a01e1c7d,tempMessage,2021-07-19,2021-07-19 13:39:10.477,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5598,66161,60f581253f1c7e69b6f33e2d,4403,5ffecce91108a407a01e1c7d,tempMessage,2021-07-19,2021-07-19 13:41:57.715,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5599,66162,60f5813f3f1c7e69b6f33e2e,5995,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:42:23.959,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5600,66168,60f581793f1c7e69b6f33e34,5273,60bf244ddcc0491fd973cca8,tempMessage,2021-07-19,2021-07-19 13:43:21.991,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,44
5601,66172,60f5819f3f1c7e69b6f33e39,1947,6087c7a594cb591db1e63c97,tempMessage,2021-07-19,2021-07-19 13:43:59.898,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,33
5602,66174,60f581b73f1c7e69b6f33e3c,7279,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:44:23.864,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5603,66183,60f5820e3f1c7e69b6f33e4a,4698,6087c7a594cb591db1e63c97,tempMessage,2021-07-19,2021-07-19 13:45:50.395,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,33
5604,66184,60f5820e3f1c7e69b6f33e4c,5298,60bf244ddcc0491fd973cca8,tempMessage,2021-07-19,2021-07-19 13:45:50.864,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 7, 1, 0, 0), 'dateFin': datetime.datetime(2021, 8, 31, 0, 0), 'description': '<p>En cas de fermeture du CCAS cet été, la mairie reste ouverte pour les dépôts de dossier et prises de rendez-vous.</p>', 'name': 'Eté 2021'}","{'actif': False, 'dateDebut': datetime.datetime(2020, 12, 19, 0, 0), 'dateFin': datetime.datetime(2021, 1, 4, 22, 0), 'description': ""Cette structure est susceptible de fermer pendant les vacances d'hiver. Appelez avant de vous y rendre ou d'orienter quelqu'un"", 'name': ""Vacances d'hiver""}","{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,False,True,,,,ADMIN_SOLIGUIDE,44
5605,66185,60f582183f1c7e69b6f33e4d,7321,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:46:00.103,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5606,66191,60f582963f1c7e69b6f33e5c,5469,60474987e9243a2744643886,place,2021-07-19,2021-07-19 13:48:06.020,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,44
5607,66196,60f583bc3f1c7e69b6f33e6d,1753,60bf3697dcc0491fd973ce2f,tempMessage,2021-07-19,2021-07-19 13:53:00.051,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,33
5608,66202,60f583f63f1c7e69b6f33e7b,4755,60bf3697dcc0491fd973ce2f,tempMessage,2021-07-19,2021-07-19 13:53:58.932,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,33
5609,66206,60f5841c3f1c7e69b6f33e86,4756,60bf3697dcc0491fd973ce2f,tempMessage,2021-07-19,2021-07-19 13:54:36.805,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,33
5610,66215,60f584a53f1c7e69b6f33e97,4753,60bf3697dcc0491fd973ce2f,tempMessage,2021-07-19,2021-07-19 13:56:53.952,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,33
5611,66219,60f584bb3f1c7e69b6f33e9c,10613,6046995de9243a2744643852,tempMessage,2021-07-19,2021-07-19 13:57:15.788,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
5612,66227,60f585553f1c7e69b6f33eab,6385,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 13:59:49.668,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5613,66231,60f5862e3f1c7e69b6f33eb4,5507,6046995de9243a2744643852,place,2021-07-19,2021-07-19 14:03:26.628,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
5614,66235,60f588a43f1c7e69b6f33ed2,6251,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 14:13:56.785,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5615,66243,60f589193f1c7e69b6f33edf,12814,60d47266dadd8735a77493d3,tempMessage,2021-07-19,2021-07-19 14:15:53.354,0,,,"{'orgaId': '3900', 'orgaName': ""Secours Catholique de l'Essonne"", 'role': 'OWNER', 'status': 'PRO', 'territory': '91'}",False,True,True,3900,Secours Catholique de l'Essonne,OWNER,PRO,91
5616,66246,60f589ab3f1c7e69b6f33ee7,9979,60474987e9243a2744643886,place,2021-07-19,2021-07-19 14:18:19.838,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,44
5617,66251,60f589e63f1c7e69b6f33eec,8373,60bf244ddcc0491fd973cca8,tempMessage,2021-07-19,2021-07-19 14:19:18.782,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,44
5618,66259,60f58a513f1c7e69b6f33ef8,9825,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 14:21:05.457,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5619,66260,60f58a563f1c7e69b6f33efb,3378,6046995de9243a2744643852,services,2021-07-19,2021-07-19 14:21:10.402,0,"[{'sameConditions': True, 'saturated': {'precision': None, 'statut': 0}, 'specifications': {'hours': {'monday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'tuesday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'wednesday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'thursday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'friday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'saturday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'sunday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}}, 'orientation_precision': '', 'orientation': False, 'on_appointment': False, 'animals': False, 'asile': False, 'refugie': False, 'origine': False, 'sexe': 'mixte', 'age_max': 99, 'age_min': 0, 'family': False, 'hours_specifique': False, 'price': ''}, 'free': True, 'name': 'asl', 'description': '', 'categorie': 202, 'differentPublics': False, 'differentModalities': True, 'modalities': {'animal': {'checked': False}, 'appointment': {'checked': False, 'precisions': ''}, 'docs': [], 'inconditionnel': True, 'inscription': {'checked': False, 'precisions': ''}, 'orientation': {'checked': False, 'precisions': ''}, 'other': '', 'pmr': {'checked': False}, 'price': {'checked': False, 'precisions': ''}, 'sign': {'checked': False}}, 'publics': {'accueil': 0, 'administrative': [], 'age': {'max': 99, 'min': 0}, 'description': '', 'familialle': [], 'gender': ['men', 'women'], 'other': []}, 'hours': None, 'differentHours': False, 'close': {'actif': False, 'dateDebut': None, 'dateFin': None}}]","[{'sameConditions': True, 'saturated': {'precision': None, 'statut': 0}, 'specifications': {'hours': {'monday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'tuesday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'wednesday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'thursday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'friday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'saturday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}, 'sunday': {'evening_start': -1, 'evening_end': -1, 'afternoon_start': -1, 'afternoon_end': -1}}, 'orientation_precision': '', 'orientation': False, 'on_appointment': False, 'animals': False, 'asile': False, 'refugie': False, 'origine': False, 'sexe': 'mixte', 'age_max': 99, 'age_min': 0, 'family': False, 'hours_specifique': False, 'price': ''}, 'free': True, 'name': 'asl', 'description': '', 'categorie': 202, 'differentPublics': False, 'differentModalities': True, 'modalities': {'animal': {'checked': False}, 'appointment': {'checked': False, 'precisions': ''}, 'docs': [], 'inconditionnel': True, 'inscription': {'checked': False, 'precisions': ''}, 'orientation': {'checked': False, 'precisions': ''}, 'other': '', 'pmr': {'checked': False}, 'price': {'checked': False, 'precisions': ''}, 'sign': {'checked': False}}, 'publics': {'accueil': 0, 'administrative': [], 'age': {'max': 99, 'min': 0}, 'description': '', 'familialle': [], 'gender': ['men', 'women'], 'other': []}, 'hours': None, 'differentHours': False, 'close': {'actif': False, 'dateDebut': None, 'dateFin': None}}]","{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,False,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
5620,66262,60f58a813f1c7e69b6f33efd,12832,60d47266dadd8735a77493d3,tempMessage,2021-07-19,2021-07-19 14:21:53.836,0,,,"{'orgaId': '3900', 'orgaName': ""Secours Catholique de l'Essonne"", 'role': 'OWNER', 'status': 'PRO', 'territory': '91'}",False,True,True,3900,Secours Catholique de l'Essonne,OWNER,PRO,91
5621,66276,60f58b763f1c7e69b6f33f13,5332,60bf3697dcc0491fd973ce2f,tempMessage,2021-07-19,2021-07-19 14:25:58.909,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,33
5622,66278,60f58b993f1c7e69b6f33f15,5468,60474987e9243a2744643886,place,2021-07-19,2021-07-19 14:26:33.037,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,44
5623,66280,60f58ba83f1c7e69b6f33f18,10884,5ffecce91108a407a01e1c7d,tempMessage,2021-07-19,2021-07-19 14:26:48.756,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5624,66282,60f58c1f3f1c7e69b6f33f25,8260,5ffecce91108a407a01e1c7d,place,2021-07-19,2021-07-19 14:28:47.678,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5625,66295,60f58cee3f1c7e69b6f33f36,6666,5ffecce91108a407a01e1c7d,tempMessage,2021-07-19,2021-07-19 14:32:14.875,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5626,66311,60f58d993f1c7e69b6f33f51,11880,60d47266dadd8735a77493d3,tempMessage,2021-07-19,2021-07-19 14:35:05.763,0,,,"{'orgaId': '3900', 'orgaName': ""Secours Catholique de l'Essonne"", 'role': 'OWNER', 'status': 'PRO', 'territory': '91'}",False,True,True,3900,Secours Catholique de l'Essonne,OWNER,PRO,91
5627,66325,60f58ea53f1c7e69b6f33f6c,11881,60d47266dadd8735a77493d3,tempMessage,2021-07-19,2021-07-19 14:39:33.218,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 7, 19, 0, 0), 'dateFin': datetime.datetime(2021, 9, 3, 0, 0), 'description': ""<p>En raison des vacances des bénévoles, l'équipe sera ouverture un jour par semaine.</p><p>Appeler au numéro de l'équipe pour connaitre le jour d'ouverture avant de se déplacer.</p>"", 'name': 'Ouverture partielle'}","{'actif': False, 'dateDebut': None, 'dateFin': None, 'description': None, 'name': None}","{'orgaId': '3900', 'orgaName': ""Secours Catholique de l'Essonne"", 'role': 'OWNER', 'status': 'PRO', 'territory': '91'}",False,False,True,3900,Secours Catholique de l'Essonne,OWNER,PRO,91
5628,66332,60f591163f1c7e69b6f33f8c,5602,60bf244ddcc0491fd973cca8,place,2021-07-19,2021-07-19 14:49:58.770,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,44
5629,66339,60f591f03f1c7e69b6f33f9c,7302,6046995de9243a2744643852,tempMessage,2021-07-19,2021-07-19 14:53:36.826,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
5630,66347,60f593343f1c7e69b6f33fb1,4949,60474987e9243a2744643886,tempHours,2021-07-19,2021-07-19 14:59:00.090,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 7, 1, 0, 0), 'dateFin': datetime.datetime(2021, 9, 1, 0, 0), 'description': '', 'value': {'monday': {'show': False, 'open': True, 'week': [], 'timeslot': [{'end': '18:00', 'start': '14:00'}]}, 'tuesday': {'show': False, 'open': True, 'week': [], 'timeslot': [{'end': '18:00', 'start': '14:00'}]}, 'wednesday': {'show': False, 'open': True, 'week': [], 'timeslot': [{'end': '12:00', 'start': '09:00'}, {'end': '17:00', 'start': '14:00'}]}, 'thursday': {'show': False, 'open': True, 'week': [], 'timeslot': [{'end': '18:00', 'start': '14:00'}]}, 'friday': {'show': False, 'open': True, 'week': [], 'timeslot': [{'end': '12:00', 'start': '09:00'}]}, 'saturday': {'show': False, 'open': False, 'week': [], 'timeslot': []}, 'sunday': {'show': False, 'open': False, 'week': [], 'timeslot': []}, 'description': '', 'h24': False}}","{'actif': True, 'value': {'monday': {'show': False, 'open': True, 'week': [], 'timeslot': [{'end': '18:00', 'start': '14:00'}]}, 'tuesday': {'show': False, 'open': True, 'week': [], 'timeslot': [{'end': '18:00', 'start': '14:00'}]}, 'wednesday': {'show': False, 'open': True, 'week': [], 'timeslot': [{'end': '12:00', 'start': '09:00'}, {'end': '17:00', 'start': '14:00'}]}, 'thursday': {'show': False, 'open': True, 'week': [], 'timeslot': [{'end': '18:00', 'start': '14:00'}]}, 'friday': {'show': False, 'open': True, 'week': [], 'timeslot': [{'end': '12:00', 'start': '09:00'}]}, 'saturday': {'show': False, 'open': False, 'week': [], 'timeslot': []}, 'sunday': {'show': False, 'open': False, 'week': [], 'timeslot': []}, 'description': '', 'h24': False}, 'description': '', 'dateDebut': datetime.datetime(2021, 7, 1, 0, 0), 'dateFin': datetime.datetime(2021, 9, 1, 0, 0)}","{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,False,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,44
5631,66351,60f593433f1c7e69b6f33fb5,5843,60bf244ddcc0491fd973cca8,tempMessage,2021-07-19,2021-07-19 14:59:15.217,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,44
5632,66382,60f596343f1c7e69b6f33fe2,7303,6046995de9243a2744643852,tempMessage,2021-07-19,2021-07-19 15:11:48.745,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
5633,66387,60f5967d3f1c7e69b6f33fe8,2649,60bf36bbdcc0491fd973ce37,tempMessage,2021-07-19,2021-07-19 15:13:01.862,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,75
5634,66398,60f596de3f1c7e69b6f33ff5,7304,6046995de9243a2744643852,tempMessage,2021-07-19,2021-07-19 15:14:38.249,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
5635,66408,60f597973f1c7e69b6f34000,13123,60bf2464dcc0491fd973ccad,place,2021-07-19,2021-07-19 15:17:43.030,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
5636,66409,60f597a13f1c7e69b6f34003,13118,60bf2464dcc0491fd973ccad,place,2021-07-19,2021-07-19 15:17:53.082,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
5637,66414,60f67714dce5ee7e0723555b,6694,5ffecce91108a407a01e1c7d,tempMessage,2021-07-20,2021-07-20 07:11:16.834,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5638,66415,60f67760dce5ee7e0723556e,6803,5ffecce91108a407a01e1c7d,place,2021-07-20,2021-07-20 07:12:32.580,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5639,66421,60f67920dce5ee7e07235631,5432,60bf244ddcc0491fd973cca8,tempMessage,2021-07-20,2021-07-20 07:20:00.332,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,44
5640,66431,60f67a00dce5ee7e072356ff,12821,60d47266dadd8735a77493d3,tempMessage,2021-07-20,2021-07-20 07:23:44.091,0,,,"{'orgaId': '3900', 'orgaName': ""Secours Catholique de l'Essonne"", 'role': 'OWNER', 'status': 'PRO', 'territory': '91'}",False,True,True,3900,Secours Catholique de l'Essonne,OWNER,PRO,91
5641,66436,60f67fb6dce5ee7e07235935,7500,5ffecce91108a407a01e1c7d,tempMessage,2021-07-20,2021-07-20 07:48:06.435,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
5642,66443,60f68318dce5ee7e07235ae0,11840,60ddb60e6f36bf0c4a8b30b6,tempMessage,2021-07-20,2021-07-20 08:02:32.241,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,95
5643,66453,60f68369dce5ee7e07235b81,10803,60ddb60e6f36bf0c4a8b30b6,tempMessage,2021-07-20,2021-07-20 08:03:53.101,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,95
